customer_pseudo_id,country,age_band,segment,signup_year_month,kyc_verified
a5ae79c417341d16,IT,36-45,retail,2020-05,True
a5f51e85f3477b07,SE,36-45,retail,2023-11,True
81348c345bb76874,NL,56-65,premium,2021-03,True
3e4692922c074d89,FR,46-55,retail,2022-03,True
1defe176d97e584e,NL,46-55,retail,2023-02,True
5a67aa565ab93b73,FR,36-45,retail,2023-10,True
a2cad0f00874e670,ES,36-45,student,2023-10,True
ff14df88a050c5f6,DE,26-35,retail,2023-10,True
96cdeff8b904661d,SE,26-35,retail,2023-10,True
a7a99463f39bda85,DE,46-55,student,2019-08,True
e98757e3313cb1a3,IT,36-45,retail,2024-01,True
80c1edb873655b82,IT,46-55,business,2023-02,True
4b38a70a379b54b0,PL,36-45,student,2022-10,True
9e7d24ee7d4de589,DE,26-35,student,2022-07,True
74ec55ed7b57fb45,ES,26-35,retail,2024-03,True
bb1238da5d5c19e9,IT,26-35,student,2023-01,True
ca65f5b00136ebd4,DE,36-45,student,2020-03,True
0ace9ee2a2abbbc5,IE,36-45,retail,2024-02,True
e667b1018f7acc7e,FR,66+,retail,2023-02,True
38d37a2ea69dae7c,PL,56-65,student,2024-01,True
fef8bae73c7370d6,SE,26-35,business,2023-05,True
bf132169ccfe7b6d,IE,46-55,retail,2023-08,True
1eb5cc3195d45cb4,IE,46-55,retail,2021-12,True
804b6563d02895d3,NL,36-45,student,2023-11,True
2ff95203ee7620c3,ES,26-35,retail,2023-08,True
33273adf892d26ab,ES,56-65,retail,2022-06,True
3cfff3bf1270acc6,NL,26-35,student,2021-04,True
50a0b65a2f83709c,IT,26-35,premium,2024-03,True
7a2e776d0671db8f,IT,26-35,business,2024-01,True
5aacd49c152d4701,ES,36-45,retail,2024-03,True
cdfed9c242973ee1,IT,18-25,retail,2022-10,True
0c23a508fb0809dc,ES,36-45,retail,2023-11,True
d75d83d67b443122,IT,36-45,retail,2024-03,False
6012c9778f4f6a48,IT,56-65,retail,2022-11,True
57f22da6dc16b1b5,DE,46-55,retail,2020-06,True
9bf5e422b542d7da,IE,36-45,retail,2023-01,True
8fcba217b9eb084a,FR,18-25,retail,2023-04,True
90e2a14f96ac3e40,ES,18-25,premium,2022-04,True
775673e0d8f14f34,IE,36-45,retail,2023-06,True
d4480a1d22b0de20,ES,46-55,premium,2023-03,True
f0b970fa0e477813,FR,26-35,student,2023-09,True
37d64fff3f1fcc92,IE,36-45,retail,2023-11,True
c4ed7152fc35c698,ES,46-55,retail,2021-11,True
da94f55be83b0ca1,DE,46-55,retail,2021-11,True
8c3bf5ba010b2426,ES,46-55,retail,2023-09,True
fbbe5453ad236e78,FR,36-45,student,2021-07,True
d396445976b8e5f5,IE,26-35,retail,2023-12,True
1ccc18c2f6527244,IE,36-45,retail,2022-08,True
b0f38b0bf3e14ab4,NL,56-65,premium,2023-05,True
5a3a5544ec91d05c,DE,36-45,retail,2023-06,True
573bc3af96e97764,NL,36-45,business,2023-05,True
8e516d7d8e1c6911,DE,36-45,student,2023-05,False
1092b7d00f6b56fa,ES,46-55,premium,2024-01,True
fab223ed5528ccc0,DE,36-45,retail,2023-10,True
dfe2476736e24cf4,IE,46-55,retail,2024-03,True
98d836c93ff163d5,IE,26-35,premium,2022-08,True
00dbc5e0e66e1b46,IT,36-45,retail,2024-02,True
a82e7f7f7896b0f1,IT,46-55,premium,2023-07,True
5e9263e1debde838,DE,46-55,retail,2023-09,True
2bf68631dc130885,IT,36-45,retail,2023-11,True
ca844e9174f65f80,IE,36-45,retail,2024-03,True
1eef86aa48e70321,DE,26-35,retail,2024-02,True
46eb2e3a3bbe0800,DE,46-55,business,2021-07,True
611643fc82d85372,DE,46-55,student,2022-07,True
28a32bfd95f7d9c2,ES,46-55,business,2022-10,True
a1e5f68dd1ed757e,FR,26-35,student,2023-12,True
153a02164618b6b1,DE,36-45,premium,2022-03,True
87ce33c7f127d293,PL,56-65,retail,2024-03,True
c4c88ee1b1a7fa5b,NL,36-45,retail,2023-03,True
dbfe1c439807d2e5,IE,46-55,retail,2023-11,True
5678fdd23c5fdafc,IT,18-25,retail,2023-08,True
9e58a4a47b6a85f8,IT,36-45,student,2024-03,True
b8b3bc83ed28392b,FR,26-35,retail,2023-04,True
cce1bfdd4f9394d4,NL,26-35,retail,2023-05,True
365480635af639a1,IT,46-55,retail,2023-11,True
2c25730c6b620693,PL,36-45,student,2021-02,True
dd407b9ff182203d,NL,26-35,retail,2024-03,True
343157d5e6e92dda,ES,18-25,retail,2023-11,True
bba64aaf06b7d56f,NL,26-35,business,2023-12,True
964384bb967b419a,IT,36-45,retail,2023-04,True
026a92b50fa7e416,ES,46-55,business,2023-11,True
25953c8fdb20ae0c,FR,36-45,retail,2024-03,True
331cf19b40001aac,DE,36-45,retail,2022-11,True
fb2f1334bb2d8717,ES,18-25,student,2023-05,True
9bc49a0b741cef01,SE,46-55,retail,2022-12,True
515c8b9997fd4794,NL,66+,premium,2023-06,True
94797a6462ebab30,PL,26-35,student,2023-08,True
7902d52034193c6b,ES,36-45,retail,2021-10,True
0d1e3a28542556d8,PL,46-55,retail,2022-02,True
1e41a3f6753a1c0d,FR,46-55,retail,2024-01,True
98bca54180ba7308,FR,26-35,premium,2023-11,True
ebe2b4ba1a2c18f0,FR,36-45,business,2022-10,True
cbf7ded70732a29d,FR,26-35,retail,2024-02,True
8f8ca0b0bb621b2b,FR,46-55,retail,2024-03,True
f4c633abe6c28601,IT,46-55,premium,2023-06,True
665e905e9f3fdd56,PL,18-25,premium,2023-11,True
0c414b4814b8e63f,FR,46-55,student,2024-03,True
5e75f4464b62a8b0,NL,18-25,premium,2022-06,True
fbc12bb3865824d6,NL,56-65,premium,2023-11,True
1156873245c3a740,FR,26-35,retail,2023-11,True
8d0025abdbdea50e,PL,66+,retail,2021-09,True
ad21cd2d09582404,NL,46-55,business,2022-05,True
0555f6c4e305820c,DE,18-25,student,2023-11,True
98a11f0181b2f0e1,SE,36-45,premium,2023-08,True
84a6c4e211960ef2,FR,36-45,business,2023-12,True
c1411fde42e1a818,DE,56-65,business,2023-05,True
cc7879471ee6c457,FR,36-45,retail,2022-01,False
81be41f649ff1d24,NL,26-35,business,2024-03,True
4309d2aa8b05e3c4,FR,18-25,retail,2024-02,True
b191d663dc702ee0,PL,46-55,business,2023-04,True
292dfd6c01d13717,FR,36-45,student,2023-11,True
63da0ad9b03990da,IE,36-45,business,2023-12,True
fdc4cb69e9d8d0d7,DE,46-55,retail,2024-01,True
b961fcb32b6deeac,NL,46-55,business,2023-08,True
8ebce96df67dbc08,FR,46-55,student,2023-11,True
f79ef6feca069fbb,IE,18-25,business,2022-06,True
17369821e41426e9,SE,26-35,retail,2023-11,True
2876fad34df180f8,IE,18-25,retail,2023-11,True
e2295f56d24a91c1,DE,36-45,retail,2023-07,True
a086485f9dbce1fe,NL,36-45,retail,2023-08,True
e0debdddd700dd1c,SE,36-45,retail,2024-02,True
0d1fc95a2ec44b7b,PL,56-65,retail,2022-11,True
56f9ef7d79c57bdc,IE,26-35,premium,2023-12,True
0ff036e638db42a3,IE,46-55,retail,2024-02,True
2a52bde589f2bef5,PL,36-45,retail,2023-03,False
dfff15b34b906114,PL,26-35,retail,2024-01,True
fcb1408616b0807e,PL,36-45,premium,2023-08,True
60f9c66f440676cc,FR,18-25,business,2021-04,True
611ec7a26d1cce0b,DE,56-65,business,2023-11,True
0b8e15da12e4cfce,DE,18-25,business,2021-08,True
2ae2477d42296a1c,IT,26-35,premium,2024-01,True
127e8e3e0a2ce683,ES,18-25,premium,2024-02,True
b1055121b3834108,PL,18-25,student,2024-01,True
42fff4e1c58be5a5,SE,36-45,retail,2023-12,True
3affa4b1bfb691d2,IE,26-35,retail,2023-06,True
d7dec0fcf14828df,IE,36-45,retail,2023-09,True
5383c5288a4220dc,SE,18-25,retail,2024-01,True
0223be2532da276b,FR,36-45,retail,2024-03,True
fadda0d102555e20,PL,18-25,retail,2020-01,True
63d6868976b14210,FR,26-35,retail,2024-01,True
b9ef87d2a9cc3c1a,IT,46-55,retail,2024-03,True
aece801b20623dc0,IT,36-45,retail,2024-03,True
2c603d5c54181944,NL,18-25,retail,2024-02,True
f3bc09e3b2618919,IE,56-65,retail,2023-07,True
262d1be7624b8eed,ES,46-55,premium,2022-01,True
70e003bd6f84a424,IT,26-35,retail,2022-09,True
fbe857726c6e2728,PL,18-25,student,2024-03,True
bc87f76584d6cca8,IT,18-25,student,2023-01,True
8f17b7deaf947334,IT,46-55,retail,2023-02,True
9a644e74fc00009a,PL,36-45,premium,2023-10,True
d9f086b80b2ff957,DE,26-35,retail,2023-09,True
319a82d906e5ece9,NL,36-45,student,2022-04,True
27a74545173761bf,DE,46-55,student,2022-04,True
f4567390bc9dd59b,ES,36-45,retail,2023-07,True
82e2a63220bf0951,IE,26-35,business,2024-02,True
f035ffb70852c20c,NL,26-35,retail,2021-08,True
7f3c8895612d836c,DE,46-55,retail,2022-08,True
ae22040198e11b0d,IT,36-45,retail,2024-04,True
c1dce27c08d826ae,FR,26-35,retail,2024-01,True
45e5904cf9373296,FR,46-55,retail,2024-02,True
57f141e34eb857dc,IT,46-55,retail,2023-07,False
3cd1f8a3b92fdcf4,FR,56-65,premium,2024-01,True
bc7134ffd01a2e3f,IT,18-25,retail,2022-04,True
5465d82ef24fc4a1,IT,66+,student,2023-01,True
afbe737bfb7d1056,IT,56-65,retail,2024-03,True
8a0056d42db9c34a,PL,26-35,business,2023-06,True
0eaec6cb627cc7ce,ES,36-45,business,2023-12,True
d97330bdceebcc8b,IE,36-45,premium,2023-06,True
5fd649b6a8f3fa47,DE,26-35,retail,2023-07,True
16ba9e82bddb9e75,FR,36-45,premium,2023-08,True
e1fa4afa069b249f,ES,46-55,premium,2023-02,True
df787de724592029,FR,18-25,retail,2022-08,True
0280d6015ad98553,IT,18-25,retail,2024-02,True
a91ab95fe5c10064,NL,46-55,retail,2024-02,True
3851871a8616acda,PL,18-25,retail,2024-03,True
d18bc6cb8fac4a59,PL,46-55,student,2023-08,True
0d6c2e879eeff59a,ES,36-45,student,2021-08,True
0f865057dc35856d,NL,18-25,business,2023-04,True
789fe507897b35ee,IT,36-45,retail,2023-07,True
738f682eba172049,FR,46-55,retail,2021-01,True
834d6dbf7644c6b0,NL,36-45,business,2022-10,True
08ca0e524db23654,NL,18-25,business,2024-02,True
d9c10aa180e389b0,SE,36-45,student,2022-11,True
7ec3ecd5a3ebeafd,ES,36-45,student,2023-03,True
aa585515330dead3,IE,36-45,retail,2022-05,True
fcc715953d362147,FR,46-55,student,2023-04,True
3a696cbdde23cd8f,IT,56-65,business,2024-03,True
20bf92767f528cda,FR,56-65,retail,2023-12,True
9ef040589a4b6a29,FR,36-45,business,2023-07,True
db76e898b1bb3706,DE,36-45,retail,2023-06,True
4674f32e2ec0f45c,SE,26-35,premium,2021-06,True
d62df91dd0498a11,ES,46-55,premium,2023-03,True
574252d13c6e9fb8,ES,46-55,retail,2023-05,True
cf809a904028f1d7,IE,26-35,retail,2021-01,True
ab43c180bae343ea,ES,26-35,retail,2023-09,True
7f715fe1355335b1,ES,26-35,retail,2024-01,True
d4e274f5797f7d6e,DE,56-65,business,2022-11,True
ea102eb018c872ce,IE,66+,retail,2023-12,True
689610840154d92f,PL,36-45,retail,2023-08,True
f55e5a58e8a680e2,FR,36-45,premium,2023-07,True
8714369e740a280e,NL,56-65,retail,2021-08,True
77d1db8f85573517,FR,36-45,premium,2024-03,True
ab29565dba8c5836,DE,46-55,retail,2021-07,True
052b4c92b4dfe338,FR,46-55,retail,2023-05,True
9925bb5cb5724329,NL,18-25,premium,2024-01,True
53e233331d155029,SE,36-45,retail,2024-02,True
044cc68623708e91,ES,18-25,premium,2020-08,True
07537a40815bdb6f,ES,26-35,retail,2021-12,True
df2b716b419bf92d,SE,56-65,retail,2024-03,True
ee34a6ad944ce1fc,DE,66+,retail,2023-06,True
ca125a89dbdb35e8,IE,46-55,retail,2024-02,True
89855e5ffca833a9,DE,46-55,retail,2020-01,True
6a5c74b2153240c1,FR,26-35,retail,2023-08,True
b05917940588092f,DE,46-55,student,2021-07,True
c4bbce129d9053d5,SE,18-25,retail,2023-10,False
c42c52a93b0e6eed,DE,36-45,retail,2023-02,True
4ad55e4171519ce8,FR,18-25,retail,2022-12,True
ab1935ee475de22b,DE,66+,retail,2022-10,True
04968699201928c8,DE,18-25,retail,2023-12,True
9f27b8fe87a77585,IT,36-45,business,2023-06,True
01b1a8b93e54c558,NL,66+,retail,2023-11,True
f54ed440866e8f74,NL,18-25,retail,2021-02,True
d40545dac2044f93,ES,18-25,business,2022-09,True
e45ec2d4e9eeb14c,DE,36-45,student,2021-12,True
d8a2c55ca6bf1df1,IT,36-45,retail,2023-09,True
48905f19997d396b,DE,56-65,premium,2021-09,True
05c6c92e46db1fbe,DE,26-35,retail,2024-02,True
3d496b96726b3f91,IT,36-45,retail,2024-02,True
c403f4ecf602b62d,IE,66+,retail,2023-10,False
85a816cd5553b3a4,FR,46-55,premium,2023-08,True
c148ffaf16f5a89a,SE,18-25,retail,2024-03,True
ee8ffe7db2aae751,NL,46-55,retail,2023-12,True
b65f3c721aae9383,IT,18-25,premium,2023-12,False
8c45260d43e6b573,DE,18-25,retail,2023-04,True
7173e894ccb292e1,FR,36-45,retail,2023-05,True
278785727a87103f,DE,56-65,retail,2022-11,True
7ce4235e1568a25c,FR,26-35,retail,2023-10,True
e8689cb31fb7372e,NL,18-25,retail,2023-01,True
1bfc1c7584e21a79,DE,36-45,retail,2023-12,True
8c6ac759b163d70f,IT,36-45,retail,2024-03,True
1960390cfbd73b8c,FR,46-55,premium,2023-12,True
1c26905c86680fd4,IT,66+,retail,2023-08,True
a0a10a7e6acd317a,PL,18-25,retail,2023-12,True
5add781009701bf9,PL,26-35,retail,2023-10,True
0e8e6b17a9ef99b5,PL,56-65,student,2023-10,True
bcedf370fcefa8da,PL,56-65,retail,2023-06,True
3308a42753b764ea,NL,18-25,retail,2024-02,True
7946eab913a424d5,ES,26-35,retail,2023-01,False
2eb7ab3d6b4dc146,IT,36-45,retail,2023-09,True
c23f89c8da7b7582,PL,36-45,retail,2024-02,True
35974cc4a98a0359,DE,46-55,retail,2022-04,True
d88332547b48be76,IT,66+,retail,2021-01,True
bb0fd71e70f01619,IT,36-45,retail,2022-05,True
062c719e764f7890,SE,26-35,retail,2024-03,True
de788982a648b89e,IT,26-35,premium,2023-03,True
4c40099a078acf67,IT,56-65,retail,2023-12,True
92471ad5b4cb5caa,FR,56-65,student,2022-12,True
121da03bedb5d70f,ES,36-45,retail,2023-09,True
0b7d47e13aded6f7,IT,46-55,business,2022-12,True
05bb9d9f291e7815,NL,26-35,premium,2023-07,True
39010748289a4a97,DE,66+,student,2022-06,True
9b1e326643383cb9,DE,46-55,retail,2022-11,True
ddd577b92ee6240a,PL,36-45,retail,2023-05,True
06305e552c447ba9,DE,36-45,premium,2024-01,True
4e8011a9478971d1,PL,56-65,retail,2023-09,True
518c74d8ab43e39f,IT,56-65,retail,2023-01,True
889a29e1bdd8067d,ES,46-55,retail,2021-10,False
3226ca65ec2f5e49,DE,46-55,business,2024-03,True
3c598cd7ff11a260,NL,46-55,retail,2021-09,True
ec507e6ad4ec8020,DE,18-25,retail,2023-03,True
2dd9aaa064f74e23,FR,18-25,retail,2023-08,True
609cbbb4a67de735,IE,26-35,business,2023-08,True
ff577453a3acd9af,DE,36-45,business,2023-02,True
bf9eccfc9336a98b,PL,66+,retail,2022-09,True
1dfdb43dc546c9c4,FR,36-45,retail,2023-03,True
67c6ac2db9dd4fa4,ES,36-45,retail,2023-10,True
3a5f9856ee1fe9bb,DE,36-45,retail,2024-01,True
b14c49bb588480f6,DE,66+,retail,2024-01,True
f5b4e4213cde67b1,SE,46-55,retail,2023-01,True
ace7308004d79297,DE,46-55,student,2023-03,True
9342e6e3b46f998e,FR,46-55,business,2022-12,True
7537408a2a21dc91,SE,18-25,business,2023-05,True
4dbbc27cddb4d1cf,ES,56-65,retail,2020-08,True
43030fc67a408d9a,IE,46-55,premium,2023-06,True
d44a4fe785d1479f,DE,46-55,retail,2023-11,True
3a7190e54d7b2a35,DE,46-55,retail,2021-12,True
6e6c426859a2de89,IE,26-35,retail,2022-12,True
655e3732c40068ae,IE,66+,premium,2022-09,True
df529c907fa708f2,DE,36-45,retail,2022-09,True
2dda11ae46bacee8,DE,26-35,retail,2023-10,True
8c4b52b626077fff,DE,36-45,premium,2019-08,True
bc4f721b15202c2d,DE,46-55,business,2022-09,True
67f230ef47ae0a77,DE,46-55,retail,2023-05,True
a42198974d19f335,DE,36-45,retail,2022-06,True
f045810e571ba359,PL,46-55,premium,2024-02,True
b9d9be8bff2a65eb,NL,26-35,retail,2023-11,True
fb85d421dc5abf35,DE,26-35,retail,2023-01,True
cba91bc1b3ef6c82,DE,56-65,retail,2023-08,True
b407245c10707ef0,FR,46-55,retail,2024-02,True
e4bf078a697e864d,IT,18-25,retail,2023-03,True
4ffabd6ffd949794,DE,36-45,retail,2022-11,True
f1ed56ce8dc67f52,FR,66+,retail,2024-03,True
eef245758986b577,PL,18-25,business,2024-03,True
8d1aa1e5c7112490,IE,56-65,retail,2023-07,True
7abdee2328693c52,DE,56-65,retail,2023-12,True
1d88b1374f545c5e,NL,66+,business,2024-04,True
bb40cc6fa1df193f,FR,26-35,student,2024-02,True
a293082c0fbeb0c1,FR,36-45,retail,2024-03,True
f9cd6b53eda85477,DE,18-25,retail,2023-06,True
eb6e41428a4a7305,PL,36-45,retail,2023-05,True
edba37e392bf6343,ES,36-45,business,2022-02,True
a226944473ac2968,IT,56-65,retail,2024-02,True
9b9a5e620daab7ae,DE,66+,retail,2022-12,True
1fe55f4327ede0f8,IT,26-35,retail,2023-08,True
1c7b2603026263a1,SE,56-65,retail,2023-07,True
87e3a8e9d0cb908a,FR,46-55,student,2022-12,True
bf7bff3dd8479fc2,ES,18-25,retail,2023-12,True
39064ba088adf1ef,DE,18-25,retail,2024-01,True
ff7e6ab488bcdb83,FR,18-25,student,2024-03,True
3c36ef742655bb1c,IE,18-25,retail,2021-10,True
c8f70940af41ffd2,IT,56-65,retail,2024-03,True
42f1fdb5b2b38016,IT,18-25,retail,2021-11,True
9e89a229282b0931,DE,18-25,retail,2023-09,True
06b7d9767b967cfa,SE,26-35,retail,2023-08,True
05f89e4603bbd897,NL,18-25,premium,2021-11,True
1856a3e86ca31506,FR,36-45,retail,2022-06,False
79d9ec2048987273,DE,26-35,business,2023-07,True
a9c591dcc1efa597,IT,56-65,retail,2024-03,True
9248146d6b9bfb8f,NL,66+,retail,2022-11,True
1e4f5c2d5e39b65c,IE,26-35,business,2023-12,True
a0d348e74a9d0865,SE,46-55,premium,2022-08,True
95b592f3d6760b6a,FR,36-45,retail,2024-02,True
bfeeb103114a447f,FR,18-25,business,2023-02,True
ab4394f311545066,FR,36-45,premium,2024-02,True
89f4ef474b60352c,IE,36-45,business,2024-03,True
f32fa741c0a51d6b,NL,26-35,retail,2022-04,True
75da6e67f2803fb2,PL,26-35,premium,2023-07,True
fa132bc32c7cd6fa,FR,36-45,retail,2024-03,True
db9b5baa60426f6b,IE,26-35,retail,2021-08,True
cd878720f4b874c6,PL,46-55,student,2022-09,True
828c6ada4ed3042d,DE,46-55,retail,2023-12,True
51a7f34b1ded2f7b,SE,26-35,student,2023-08,True
2ceacd3f7d8918bf,IT,26-35,retail,2023-11,True
7e66e6996976e080,DE,26-35,business,2023-08,True
395d21b8b7f3712d,NL,26-35,premium,2021-06,True
6bee7ad00ac785f2,SE,36-45,premium,2023-12,True
20beb0f1eabc08d5,PL,66+,premium,2023-12,True
7cda1fb6e42a54ec,ES,26-35,retail,2023-03,True
b55e49185286fe73,ES,46-55,retail,2023-09,True
15868fa1abe6c84c,SE,46-55,retail,2023-12,True
a376d4a49610b5ca,FR,18-25,student,2024-02,True
bd421ce81d00e523,FR,46-55,retail,2022-02,False
09422e837f32a4b6,IE,26-35,student,2024-02,True
d9f2106298bbe74f,PL,66+,retail,2024-02,True
4f5fe207387b55ae,IE,46-55,retail,2023-09,True
196b14f8c9e143e2,ES,46-55,premium,2023-05,True
220a14a0eb064c5d,IE,36-45,retail,2023-10,True
2477e742164800ee,ES,36-45,student,2023-08,True
8a9c39f22a5dfff1,PL,46-55,retail,2023-04,True
c8586a366cfb0872,FR,18-25,retail,2024-01,True
ff456a26c5f23bba,NL,46-55,retail,2022-10,True
8f63a2110ba7bc72,PL,36-45,premium,2023-08,False
1b64268eb52f077f,IT,36-45,student,2023-04,False
bc27ab0bb3f8900b,FR,18-25,student,2024-03,True
ea5eae2766fad935,DE,56-65,retail,2022-08,True
1d01d0dc55710922,IE,36-45,retail,2023-01,True
1104745092814e27,NL,26-35,retail,2023-06,True
865b5f438e2e25f6,DE,26-35,retail,2023-02,True
feb5b5052bc1441c,DE,46-55,business,2023-03,True
5bb474079ff6f12b,NL,26-35,retail,2024-03,False
ef5af59256f5a62c,IT,26-35,premium,2022-12,True
9e51690c5c4d93b0,IE,36-45,retail,2024-03,True
d7bdc761026a8bbe,FR,36-45,retail,2022-05,True
6a53fc95a36711c3,SE,18-25,student,2024-01,True
ff6b0170ed793249,ES,36-45,retail,2023-07,True
e0a4d54ebf495a5e,DE,26-35,retail,2022-12,True
136298005b0553c9,SE,36-45,premium,2023-11,True
66b6af3dd6372c46,FR,56-65,retail,2022-10,True
a6cc1ff651779b0e,DE,26-35,retail,2021-03,True
025198daa9cacd01,PL,26-35,retail,2023-09,True
7d6df882ae6d44a0,FR,56-65,premium,2023-11,True
cb5fc38ec746d173,DE,18-25,business,2023-09,True
43bbdb0511f1c66f,NL,26-35,retail,2024-03,True
048722ef4470a3b6,DE,36-45,retail,2022-09,True
0e433e08b110f617,FR,66+,retail,2023-11,True
2d9081a41ff78f7c,PL,46-55,retail,2024-01,True
13955a5b3dff0ed2,FR,18-25,premium,2024-02,True
4811b0b47b13a861,DE,46-55,student,2023-08,True
eca39d0cdf7aa6a9,DE,66+,premium,2022-07,True
5ddacbad20037f7d,NL,46-55,retail,2023-01,True
2bc06ad571c4b139,FR,26-35,business,2023-04,True
0d42f3f743889a2b,PL,46-55,retail,2020-01,True
8705bb55335cd4d8,ES,36-45,premium,2019-11,True
dcbfafd9f7d08185,DE,46-55,student,2024-01,True
3f22519b9f8321d2,SE,56-65,retail,2022-12,True
1e4eb55fd60871b6,DE,18-25,retail,2023-04,True
0cc141634e3b4be7,ES,18-25,retail,2024-03,False
9cc591494279d860,PL,18-25,premium,2023-10,True
8c3ff7169ffdc1da,ES,46-55,retail,2022-12,True
f7ae344609444a61,SE,36-45,premium,2022-03,True
bd18563ce9401265,DE,46-55,student,2023-12,True
001b8ecb52c330f6,DE,46-55,retail,2024-01,True
f2980cc640598722,ES,18-25,retail,2023-11,True
e53c4bcf31942d37,FR,56-65,business,2023-11,True
6022fbca5e71e2f0,PL,26-35,retail,2022-12,True
081567f5f54661dd,DE,36-45,retail,2022-05,True
98f7d8ace2e3a783,PL,56-65,student,2023-03,True
f4989f295a74999a,SE,36-45,business,2023-07,True
909a947a42b019a7,ES,46-55,retail,2023-05,True
df2ed42b265a8fde,IE,46-55,student,2022-09,True
2b0c8e58ffb11491,ES,56-65,business,2024-03,True
75c15a29d938622c,DE,46-55,retail,2023-11,True
7eb6f4e7222a8bee,DE,46-55,retail,2024-02,True
1edd2e96331efbd8,ES,36-45,retail,2022-09,True
42ccdd8cce9c87d8,IT,18-25,premium,2022-10,True
a810f03d56c718af,DE,18-25,premium,2023-12,True
7f3e19e20147ff6f,ES,46-55,retail,2022-02,True
9a09db5259458aa2,IE,26-35,premium,2023-10,True
7253dcbcc38f1029,IT,46-55,premium,2022-12,True
95c2de640cc4f0ff,PL,46-55,retail,2020-10,True
1ba0fe54c5f08e52,IT,18-25,retail,2023-12,True
bccaff557e1406f0,ES,66+,retail,2023-09,False
d31ad124012f4060,FR,26-35,student,2024-03,True
05ba6e779bd8792d,SE,36-45,premium,2024-01,True
3777551725660d5d,FR,26-35,retail,2019-08,True
ee431cc0cc9f10fd,DE,36-45,retail,2023-04,True
0dfd77e8bfde56b9,IE,36-45,premium,2024-03,True
c0b6570bf4093ca8,FR,18-25,premium,2023-12,True
e7cf37faee7e3d94,DE,46-55,retail,2022-02,True
5a6c1d555d9d13d6,NL,66+,premium,2024-02,True
9112b3016275c117,IE,46-55,business,2023-09,True
a9588aa167693454,IE,26-35,retail,2021-09,True
d6ba09190ad02c7e,IE,36-45,retail,2023-06,True
5d99b12b5163162c,FR,18-25,retail,2023-11,True
886925086e965074,PL,26-35,premium,2023-02,True
c6f720be8f62d74b,DE,36-45,business,2023-12,True
9227549e5a1d2eff,NL,36-45,retail,2023-06,True
6fc5dbf01e31bc1b,SE,36-45,retail,2024-02,True
9c131feff968c188,DE,18-25,retail,2023-11,True
514201ee4cad0fe2,FR,36-45,retail,2020-04,True
fc1e856804d7ced9,DE,46-55,retail,2023-11,True
866e7b01cd4fa48c,NL,36-45,retail,2022-12,True
f09cad42b8c05732,IE,36-45,retail,2022-03,True
8fc233f543018780,DE,46-55,retail,2023-08,True
a6574300b1817716,ES,46-55,business,2023-02,True
daed7dd4a0319b09,IT,56-65,retail,2022-07,True
4c82420d85195a54,DE,36-45,premium,2021-12,True
1529abf625ef1fb9,SE,56-65,retail,2023-01,True
2d96740c0de84247,SE,18-25,business,2024-02,True
5cb6f517d3fbf999,IT,18-25,retail,2023-09,True
3e2c23f8a8d250c6,DE,56-65,retail,2022-04,True
7821ee44b0dec761,IT,46-55,retail,2021-11,True
185cd4740f4078db,PL,36-45,retail,2023-11,True
94670d503a3481bb,FR,46-55,business,2023-11,True
fa34240624fa3821,NL,26-35,retail,2024-03,True
154911f6d77789fd,PL,26-35,retail,2023-12,True
78ef11a194f7f6d5,PL,36-45,student,2023-01,True
6e0e14b896a63f4a,ES,56-65,student,2021-08,True
d1243f6f0374d3e3,ES,46-55,retail,2023-01,True
5934bd624ce82c0e,PL,18-25,retail,2024-01,True
fd88e526c5abe7f0,NL,46-55,retail,2021-12,True
86d44c0d8db0a080,IE,18-25,retail,2024-02,True
590626d15c3b1a79,IE,36-45,retail,2022-03,True
c7af108734b36a0d,FR,18-25,retail,2022-01,True
3a9171300eef6c48,NL,18-25,student,2022-06,True
28c01b0930568458,IT,26-35,student,2023-03,True
16f41728a27fc056,FR,36-45,retail,2023-08,True
aca7eaee1ed00dc6,NL,18-25,retail,2023-12,True
0dd06a24b4c951c8,FR,18-25,retail,2023-08,True
ccd07b79055de7f5,DE,56-65,retail,2021-12,True
63434c8244dc51e6,DE,66+,student,2023-05,True
75d259d25f09cc51,FR,36-45,business,2022-06,True
91974a2f83750f9b,ES,26-35,retail,2022-11,True
24314240c464dddc,DE,36-45,retail,2022-06,True
1acaadf4513bbbcd,FR,18-25,retail,2024-02,True
65ac8b82695110d2,ES,46-55,retail,2023-01,True
f3f4286f20273458,ES,46-55,retail,2023-04,True
5629080b7c3bef52,PL,36-45,retail,2022-04,True
d728f5b8e9535d57,FR,56-65,retail,2023-06,True
bd92bbb99f57658e,SE,36-45,premium,2023-11,True
7de36fee9534e485,PL,36-45,business,2022-12,True
71779414a0616077,FR,56-65,retail,2022-09,True
36c510fe8deb8c96,PL,26-35,retail,2023-12,True
57d50d43ba10f5aa,DE,56-65,retail,2022-10,True
d87c27c0daae4398,FR,36-45,retail,2024-02,True
18b736e79f1216bd,IT,36-45,retail,2023-08,True
32d9dbb7a3984532,ES,18-25,retail,2024-02,True
5ef06eaced4d1b25,IT,36-45,retail,2024-01,True
310f5c9829e6f74b,IE,36-45,retail,2023-10,True
6f8cebd459030443,DE,46-55,retail,2023-01,True
1f5011e5cfdde003,DE,46-55,retail,2024-02,True
