transaction_id,customer_pseudo_id,account_pseudo_id,merchant_id,timestamp,amount,currency,channel,txn_country,home_country,mcc_category,is_cross_border,is_new_device,is_night_txn,velocity_1h,velocity_24h,amount_zscore,is_fraud,date,year_month,fraud_risk_score,predicted_fraud,flag_zscore_anomaly,iso_forest_score
ccbd64f7-f3e6-49dc-99ab-ae2e9fe308b7,067e42d11026a61e,6dce5e7116c1326e,,2024-09-08 20:34:00,33.24,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,0.0,-1.3147888792793667,False,2024-09-08,2024-09,,,0.0,0.0
377169b9-c39b-46a1-b1cd-77cfc31d3f5a,067e42d11026a61e,6dce5e7116c1326e,MERCH00042,2024-09-20 08:11:00,77.14,EUR,online,FR,FR,Grocery Stores,0,0,0,0.0,0.0,0.0590828845151236,False,2024-09-20,2024-09,,,0.0,0.0
55fc6d03-476c-4fcc-8643-f3350a7e0bdd,067e42d11026a61e,6dce5e7116c1326e,MERCH00298,2024-09-23 08:42:00,57.69,EUR,card_not_present,SE,FR,Direct Marketing / Subscriptions,1,0,0,0.0,0.0,-0.5310470079195884,False,2024-09-23,2024-09,,,0.0,0.0
0ed43979-1782-4154-aa6a-92abc2f90083,067e42d11026a61e,6dce5e7116c1326e,MERCH00411,2024-10-11 11:12:00,96.33,EUR,card_not_present,FR,FR,Jewelry,0,0,0,0.0,0.0,0.6692974547535219,False,2024-10-11,2024-10,,,0.0,0.0
a44625ea-f6e3-45d5-9fe2-3ec3d6d3cda3,067e42d11026a61e,6dce5e7116c1326e,MERCH00437,2024-10-30 10:06:00,68.65,EUR,online,FR,FR,Hotels,0,0,0,0.0,0.0,-0.2084777580421034,False,2024-10-30,2024-10,,,0.0,0.0
410a8c3d-3c7e-4258-bca6-49d56fb39f16,067e42d11026a61e,6dce5e7116c1326e,MERCH00122,2024-10-31 05:27:00,81.95,EUR,card_present,DE,FR,Fuel Stations,1,0,1,0.0,1.0,0.2161328140700547,False,2024-10-31,2024-10,,,0.0,0.0
39ad27aa-ea13-42ee-8e68-a27f7de89b45,067e42d11026a61e,6dce5e7116c1326e,MERCH00368,2024-11-04 13:47:00,72.79,EUR,online,FR,FR,Grocery Stores,0,0,0,0.0,0.0,-0.0825747872046627,False,2024-11-04,2024-11,,,0.0,0.0
cb11d47f-a5fe-43de-84b1-bfb89e48a47b,067e42d11026a61e,6dce5e7116c1326e,MERCH00067,2024-11-09 19:47:00,26.65,EUR,card_not_present,FR,FR,Fuel Stations,0,0,0,0.0,0.0,-1.5928216810948237,False,2024-11-09,2024-11,,,0.0,0.0
3aa7d583-778a-43b6-9c7e-69dc07b9bec0,067e42d11026a61e,6dce5e7116c1326e,MERCH00433,2024-11-10 11:14:00,57.1,EUR,card_not_present,IT,FR,Electronics,1,0,0,0.0,1.0,-0.5311359446988164,False,2024-11-10,2024-11,,,0.0,0.0
d99b118b-5456-4e0a-b1ba-0e8bf38417a5,067e42d11026a61e,6dce5e7116c1326e,MERCH00366,2024-11-12 17:47:00,116.18,EUR,card_not_present,FR,FR,Grocery Stores,0,0,0,0.0,0.0,1.3920976118237811,False,2024-11-12,2024-11,,,0.0,0.0
a548882e-b3b4-41c7-8e8f-ebb9c71c14bb,067e42d11026a61e,6dce5e7116c1326e,MERCH00412,2024-11-13 12:57:00,135.88,EUR,card_not_present,ES,FR,Hotels,1,0,0,0.0,1.0,1.9609637165906169,False,2024-11-13,2024-11,,,0.0,0.0
0f89b2f2-7c62-4561-a1b5-23bbb7699ac2,067e42d11026a61e,6dce5e7116c1326e,MERCH00235,2024-11-19 15:14:00,64.7,EUR,online,NL,FR,Clothing Stores,1,0,0,0.0,0.0,-0.3557793470407051,False,2024-11-19,2024-11,,,0.0,0.0
03753075-be19-466c-ac56-cdb1932879f2,067e42d11026a61e,6dce5e7116c1326e,MERCH00166,2024-12-13 16:12:00,65.56,EUR,card_present,DE,FR,Grocery Stores,1,0,0,0.0,0.0,-0.3234152665873834,False,2024-12-13,2024-12,,,0.0,0.0
8ba831d0-83cb-4e74-9d6e-6f7eaa520689,067e42d11026a61e,6dce5e7116c1326e,MERCH00068,2024-12-19 20:04:00,97.93,EUR,card_not_present,ES,FR,Grocery Stores,1,0,0,0.0,0.0,0.70128422310661,False,2024-12-19,2024-12,,,0.0,0.0
9b9a4c86-af29-4470-af07-7ec3281c88e0,067e42d11026a61e,6dce5e7116c1326e,MERCH00006,2024-12-23 15:45:00,111.29,EUR,atm_withdrawal,DE,FR,Restaurants,1,0,0,0.0,0.0,1.1113215117580684,False,2024-12-23,2024-12,,,0.0,0.0
3a12ce36-6ac1-4587-9a22-aa94b6612ed6,067e42d11026a61e,6dce5e7116c1326e,,2024-12-26 12:24:00,32.34,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,0.0,-1.419609877368001,False,2024-12-26,2024-12,,,0.0,0.0
0ac0f011-6efd-4680-9652-d547a42a2253,067e42d11026a61e,6dce5e7116c1326e,MERCH00030,2025-01-01 05:30:00,91.95,EUR,online,DE,FR,Electronics,1,0,1,0.0,0.0,0.4971594302217452,False,2025-01-01,2025-01,,,0.0,0.0
2e5e3bbe-f446-4365-8066-19a6d53c76fc,067e42d11026a61e,6dce5e7116c1326e,MERCH00221,2025-01-10 08:41:00,60.25,EUR,card_present,FR,FR,Direct Marketing / Subscriptions,0,0,0,0.0,0.0,-0.5110758230768199,False,2025-01-10,2025-01,,,0.0,0.0
2d960a3e-fee3-41e3-8bd8-3d82921511aa,067e42d11026a61e,6dce5e7116c1326e,,2025-02-10 13:16:00,62.29,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,0.0,-0.438321079917137,False,2025-02-10,2025-02,,,0.0,0.0
7a0274fa-6d81-4d68-892b-5d87a5c5109f,067e42d11026a61e,6dce5e7116c1326e,MERCH00439,2025-02-15 12:55:00,34.29,EUR,atm_withdrawal,FR,FR,Hotels,0,0,0,0.0,0.0,-1.3333151613138845,False,2025-02-15,2025-02,,,0.0,0.0
6d3d3cdb-9641-448e-a5a6-41871feb7e11,067e42d11026a61e,6dce5e7116c1326e,MERCH00084,2025-02-23 19:56:00,135.04,EUR,card_present,FR,FR,Grocery Stores,0,0,0,0.0,0.0,1.9233516273556104,False,2025-02-23,2025-02,,,0.0,0.0
89e7d99f-715a-4aff-a407-440ea79fae3c,067e42d11026a61e,6dce5e7116c1326e,MERCH00352,2025-03-08 15:29:00,57.21,EUR,atm_withdrawal,FR,FR,Hotels,0,0,0,0.0,0.0,-0.5859425216754023,False,2025-03-08,2025-03,,,0.0,0.0
3679f8ea-bde1-4d59-9230-cbd08ed13e1a,067e42d11026a61e,6dce5e7116c1326e,,2025-03-08 19:50:00,75.03,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,1.0,-0.021079224857507,False,2025-03-08,2025-03,,,0.0,0.0
a9e91b1a-30ee-449b-a46e-3459f14f4d16,067e42d11026a61e,6dce5e7116c1326e,MERCH00031,2025-04-04 15:06:00,72.97,EUR,online,DE,FR,Airlines,1,0,0,0.0,0.0,-0.0858790528536922,False,2025-04-04,2025-04,,,0.0,0.0
5fb08447-b55b-429c-8bb3-cb6dae047519,067e42d11026a61e,6dce5e7116c1326e,MERCH00235,2025-04-09 13:23:00,110.72,EUR,card_present,NL,FR,Clothing Stores,1,0,0,0.0,0.0,1.1196987346778793,False,2025-04-09,2025-04,,,0.0,0.0
45e0bbba-964d-40da-8709-d327d49d25ac,067e42d11026a61e,6dce5e7116c1326e,MERCH00140,2025-05-01 19:48:00,64.61,EUR,card_not_present,FR,FR,Airlines,0,0,0,0.0,0.0,-0.3741790483684588,False,2025-05-01,2025-05,,,0.0,0.0
4faf1ccb-a923-4fbd-8ac5-bcbd6d6c0c0e,067e42d11026a61e,6dce5e7116c1326e,,2025-05-04 14:25:00,32.34,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,0.0,-1.406553267184422,False,2025-05-04,2025-05,,,0.0,0.0
0a545cc5-54ac-4f80-86f2-e23ccd0d5b18,067e42d11026a61e,6dce5e7116c1326e,MERCH00179,2025-05-09 09:02:00,45.77,EUR,atm_withdrawal,FR,FR,Fuel Stations,0,0,0,0.0,0.0,-0.9380409714909144,False,2025-05-09,2025-05,,,0.0,0.0
59eaa7a1-1de5-4326-aacc-f887fa7292ed,067e42d11026a61e,6dce5e7116c1326e,MERCH00328,2025-05-10 06:46:00,34.66,EUR,card_present,FR,FR,Restaurants,0,0,0,0.0,1.0,-1.274937145210385,False,2025-05-10,2025-05,,,0.0,0.0
992eae54-29e9-4fba-b7f6-804b4e55e48c,067e42d11026a61e,6dce5e7116c1326e,MERCH00232,2025-05-10 13:38:00,220.35,EUR,card_present,FR,FR,Airlines,0,0,0,0.0,1.0,4.639699055550024,False,2025-05-10,2025-05,,,1.0,0.0
3090c088-9aa1-413d-8b1a-6f46964af179,067e42d11026a61e,6dce5e7116c1326e,MERCH00335,2025-05-17 13:32:00,96.68,EUR,atm_withdrawal,SE,FR,Misc Retail,1,0,0,0.0,0.0,0.5384590869621074,False,2025-05-17,2025-05,0.0004369738737316,0.0,0.0,0.0
a8dd740d-5ba5-453f-b4ff-70ce86c26ea6,067e42d11026a61e,6dce5e7116c1326e,MERCH00181,2025-05-20 16:37:00,92.77,EUR,card_present,FR,FR,Fuel Stations,0,0,0,0.0,0.0,0.4261894920028168,False,2025-05-20,2025-05,3.947244601738204e-05,0.0,0.0,0.0
2e0fb098-8bdc-44ee-ad98-cf95c6f2823d,067e42d11026a61e,6dce5e7116c1326e,,2025-05-26 08:42:00,104.74,EUR,wire_transfer,FR,FR,N/A (wire/ATM),0,0,0,0.0,0.0,0.7483611120057133,False,2025-05-26,2025-05,3.451305870562638e-05,0.0,0.0,0.0
3990d0cb-eeda-4a6a-adfc-4678adb50012,067e42d11026a61e,6dce5e7116c1326e,MERCH00164,2025-05-28 07:45:00,41.52,EUR,card_present,FR,FR,Misc Retail,0,0,0,0.0,0.0,-0.9945584610433672,False,2025-05-28,2025-05,6.363879551002014e-05,0.0,0.0,0.0
a2748d09-bf32-49cf-9585-41242d97962c,067e42d11026a61e,6dce5e7116c1326e,MERCH00229,2025-06-17 18:31:00,98.67,EUR,online,FR,FR,Restaurants,0,0,0,0.0,0.0,0.5892675300373936,False,2025-06-17,2025-06,4.812442096995302e-05,0.0,0.0,0.0
07fb3106-6773-4eaa-bb0f-74d25927988c,067e42d11026a61e,6dce5e7116c1326e,MERCH00319,2025-06-29 00:30:00,15.29,EUR,card_present,IE,FR,Utilities,1,0,1,0.0,0.0,-1.7164932313359498,False,2025-06-29,2025-06,0.0008313297015572,0.0,0.0,0.0
051b16a7-1625-475a-9705-3419755469b9,067e42d11026a61e,6dce5e7116c1326e,MERCH00223,2025-06-29 13:37:00,34.44,EUR,card_present,FR,FR,Electronics,0,0,0,0.0,1.0,-1.1408893166170542,False,2025-06-29,2025-06,7.561105185791929e-05,0.0,0.0,0.0
b1b58604-cd26-43cf-9c5a-ce14df55383e,067e42d11026a61e,6dce5e7116c1326e,MERCH00265,2025-08-03 22:48:00,69.35,EUR,atm_withdrawal,FR,FR,Electronics,0,0,0,0.0,0.0,-0.174273707905137,False,2025-08-03,2025-08,6.962877213748992e-05,0.0,0.0,0.0
699d8c3f-e5f0-49da-866a-36087045082c,067e42d11026a61e,6dce5e7116c1326e,MERCH00417,2025-09-01 08:57:00,157.83,EUR,card_present,FR,FR,Direct Marketing / Subscriptions,0,0,0,0.0,0.0,2.2417694540697224,False,2025-09-01,2025-09,4.812442096995302e-05,0.0,0.0,0.0
67f63fe9-af1f-4a58-910d-907315b9bd11,067e42d11026a61e,6dce5e7116c1326e,MERCH00235,2025-09-05 06:51:00,92.59,EUR,card_not_present,FR,FR,Clothing Stores,0,0,0,0.0,0.0,0.4121187020323322,False,2025-09-05,2025-09,6.317967098734498e-05,0.0,0.0,0.0
9c4d66f7-5427-4cbc-8b11-abbf873783a6,067e42d11026a61e,6dce5e7116c1326e,MERCH00438,2025-09-07 11:42:00,59.15,EUR,card_not_present,ES,FR,Jewelry,1,0,0,0.0,0.0,-0.4820910846079563,False,2025-09-07,2025-09,0.0007631142471624,0.0,0.0,0.0
a3f86898-806f-4124-993d-e87c36e76175,067e42d11026a61e,6dce5e7116c1326e,MERCH00244,2025-09-07 14:29:00,47.39,EUR,card_present,FR,FR,Restaurants,0,0,0,0.0,1.0,-0.792562614488106,False,2025-09-07,2025-09,7.271949762886276e-05,0.0,0.0,0.0
49892558-2a2a-4a87-b597-8f04ef61e70e,067e42d11026a61e,6dce5e7116c1326e,MERCH00405,2025-09-11 15:40:00,55.36,EUR,card_not_present,FR,FR,Jewelry,0,0,0,0.0,0.0,-0.5685350782209376,False,2025-09-11,2025-09,0.0001052129787404,0.0,0.0,0.0
95d1fce3-4171-4463-a607-7c33c3e32f2c,067e42d11026a61e,6dce5e7116c1326e,MERCH00051,2025-09-16 12:19:00,102.21,EUR,atm_withdrawal,DE,FR,Hotels,1,0,0,0.0,0.0,0.7027314958971088,False,2025-09-16,2025-09,0.0004522634676829,0.0,0.0,0.0
9f37c843-0045-44e9-a299-6aff9b758a0b,6733bd25d6a67591,722efdcc955ca19d,MERCH00158,2024-04-20 22:06:00,455.17,EUR,card_not_present,IT,IT,Jewelry,0,0,0,0.0,0.0,1.1572595456386452,False,2024-04-20,2024-04,,,0.0,0.0
d3819d9e-fada-4cbf-95c1-efc8a60cc6a4,6733bd25d6a67591,722efdcc955ca19d,MERCH00286,2024-07-01 13:34:00,141.45,EUR,atm_withdrawal,DE,IT,Fuel Stations,1,0,0,0.0,0.0,-1.1571333937152914,False,2024-07-01,2024-07,,,0.0,0.0
b75025e4-81c6-4f75-b0d8-95a4c170253a,6733bd25d6a67591,722efdcc955ca19d,MERCH00182,2024-08-05 16:22:00,332.25,EUR,atm_withdrawal,IT,IT,Restaurants,0,0,0,0.0,0.0,0.1529976039364491,False,2024-08-05,2024-08,,,0.0,0.0
96e92e04-9e0e-4bc4-8e64-510aa13b9bd0,6733bd25d6a67591,722efdcc955ca19d,MERCH00438,2024-09-03 23:00:00,142.41,EUR,atm_withdrawal,IT,IT,Jewelry,0,0,0,0.0,0.0,-1.057781992335671,False,2024-09-03,2024-09,,,0.0,0.0
73636073-533a-4452-8523-d2a23db973cd,6733bd25d6a67591,722efdcc955ca19d,MERCH00299,2024-09-18 10:37:00,56.26,EUR,online,FR,IT,Utilities,1,0,0,0.0,0.0,-1.3756983364005362,False,2024-09-18,2024-09,,,0.0,0.0
56c9d827-ea9b-4393-af27-c68b317ec6f6,6733bd25d6a67591,722efdcc955ca19d,MERCH00180,2024-12-06 05:44:00,85.74,EUR,card_present,SE,IT,Misc Retail,1,0,1,0.0,0.0,-0.8555489366276882,False,2024-12-06,2024-12,,,0.0,0.0
8124491b-f688-478f-853c-c2fc8dd559da,6733bd25d6a67591,722efdcc955ca19d,,2025-02-07 06:26:00,127.76,EUR,wire_transfer,IT,IT,N/A (wire/ATM),0,0,0,0.0,0.0,-0.4746322069066089,False,2025-02-07,2025-02,,,0.0,0.0
06b400cb-ddfd-4ebd-969d-e6669f0852b1,61577aeaf0209bec,94affee84d72e859,MERCH00277,2024-04-21 17:04:00,69.85,EUR,card_present,DE,DE,Misc Retail,0,0,0,0.0,0.0,-0.2639652384566503,False,2024-04-21,2024-04,,,0.0,0.0
39e6ddf3-f3d0-4607-af3d-e62eb1ee3861,61577aeaf0209bec,94affee84d72e859,MERCH00106,2024-05-21 07:44:00,160.54,EUR,online,DE,DE,Fuel Stations,0,0,0,0.0,0.0,0.3345034663905386,False,2024-05-21,2024-05,,,0.0,0.0
100c56bc-b9ff-409d-b469-867b40204dfc,61577aeaf0209bec,94affee84d72e859,,2024-06-01 11:59:00,99.2,EUR,wire_transfer,DE,DE,N/A (wire/ATM),0,0,0,0.0,0.0,-0.2494249192872162,False,2024-06-01,2024-06,,,0.0,0.0
1903266b-9517-453a-a9a4-aa8d7ba541ff,61577aeaf0209bec,94affee84d72e859,MERCH00003,2024-06-02 09:02:00,77.89,EUR,card_present,DE,DE,Restaurants,0,0,0,0.0,1.0,-0.6909299904858176,False,2024-06-02,2024-06,,,0.0,0.0
7b808f84-f6e1-45f8-8294-cb027cb8a19c,61577aeaf0209bec,94affee84d72e859,MERCH00278,2024-06-04 12:20:00,101.62,EUR,card_present,FR,DE,Airlines,1,0,0,0.0,0.0,-0.0060935635895536,False,2024-06-04,2024-06,,,0.0,0.0
1de9f5e0-193a-4954-9d54-c2aee90ebc7b,61577aeaf0209bec,94affee84d72e859,MERCH00306,2024-06-05 17:18:00,152.54,EUR,online,DE,DE,Electronics,0,0,0,0.0,0.0,1.427505538659411,False,2024-06-05,2024-06,,,0.0,0.0
bedb9b4a-5f12-49a4-b7b9-d9708a72da28,61577aeaf0209bec,94affee84d72e859,MERCH00198,2024-06-09 10:27:00,45.47,EUR,card_not_present,IE,DE,Direct Marketing / Subscriptions,1,0,0,0.0,0.0,-1.708496990308094,False,2024-06-09,2024-06,,,0.0,0.0
f93af008-4ff5-4afa-a9d0-6b25cbd96c49,61577aeaf0209bec,94affee84d72e859,MERCH00126,2024-06-27 19:59:00,114.67,EUR,card_present,DE,DE,Crypto / Money Transfer,0,0,0,0.0,0.0,0.3219392275039851,False,2024-06-27,2024-06,,,0.0,0.0
824dadd1-8a4b-4ba3-bfa3-47d0f50ad5f7,61577aeaf0209bec,94affee84d72e859,MERCH00103,2024-06-28 09:13:00,106.18,EUR,card_present,DE,DE,Airlines,0,0,0,0.0,1.0,0.0873942578880722,False,2024-06-28,2024-06,,,0.0,0.0
60745d19-c9f2-4c02-a6b0-8a4bb3ce26fb,61577aeaf0209bec,94affee84d72e859,,2024-06-28 13:32:00,33.35,EUR,wire_transfer,DE,DE,N/A (wire/ATM),0,0,0,0.0,2.0,-1.884047725317925,False,2024-06-28,2024-06,,,0.0,0.0
37fe2a12-f5d1-42e2-8bb7-59bf4b8c3129,61577aeaf0209bec,94affee84d72e859,MERCH00362,2024-07-02 11:57:00,127.51,EUR,card_not_present,DE,DE,Grocery Stores,0,0,0,0.0,0.0,0.7599076955475614,False,2024-07-02,2024-07,,,0.0,0.0
20e3e1c1-f779-4929-b4d2-62a7fe98fc74,61577aeaf0209bec,94affee84d72e859,MERCH00409,2024-07-08 15:05:00,193.89,EUR,online,DE,DE,Airlines,0,0,0,0.0,0.0,2.354970222035102,False,2024-07-08,2024-07,,,0.0,0.0
72983efd-d49b-476b-9f33-4bf5632ae43c,61577aeaf0209bec,94affee84d72e859,MERCH00146,2024-07-09 12:23:00,117.08,EUR,card_present,PL,DE,Electronics,1,0,0,0.0,1.0,0.2158736869915711,False,2024-07-09,2024-07,,,0.0,0.0
40a90fee-9f79-4886-9602-c0f1133d9191,61577aeaf0209bec,94affee84d72e859,MERCH00347,2024-07-31 17:39:00,69.42,EUR,online,DE,DE,Hotels,0,0,0,0.0,0.0,-0.845045611538518,False,2024-07-31,2024-07,,,0.0,0.0
6025628c-7463-466c-889f-00168654b029,61577aeaf0209bec,94affee84d72e859,,2024-08-14 18:52:00,125.32,EUR,wire_transfer,DE,DE,N/A (wire/ATM),0,0,0,0.0,0.0,0.4560460086223433,False,2024-08-14,2024-08,,,0.0,0.0
b0c02d08-0f8f-4a7a-8b3d-d246892bfc5d,61577aeaf0209bec,94affee84d72e859,MERCH00059,2024-08-14 21:20:00,83.24,EUR,card_not_present,IT,DE,Fuel Stations,1,0,0,0.0,1.0,-0.5316814183990646,False,2024-08-14,2024-08,,,0.0,0.0
a979dddd-64ce-4e52-bbc8-2039567df1b9,61577aeaf0209bec,94affee84d72e859,MERCH00427,2024-08-15 10:00:00,325.17,EUR,card_not_present,IT,DE,Grocery Stores,1,0,0,0.0,2.0,5.208311745270303,False,2024-08-15,2024-08,,,1.0,0.0
92d027a3-aad4-4289-b87a-dd1362ba2312,61577aeaf0209bec,94affee84d72e859,,2024-09-09 17:08:00,334.62,EUR,wire_transfer,DE,DE,N/A (wire/ATM),0,0,0,0.0,0.0,3.220256690858827,False,2024-09-09,2024-09,,,1.0,0.0
1544698b-4792-4b32-aac3-19cfbb2264d7,61577aeaf0209bec,94affee84d72e859,MERCH00354,2024-09-15 10:25:00,46.99,EUR,atm_withdrawal,DE,DE,Restaurants,0,0,0,0.0,0.0,-0.999349660324384,False,2024-09-15,2024-09,,,0.0,0.0
0abd9dd4-92d3-46a6-b36a-f861ccd1b3de,61577aeaf0209bec,94affee84d72e859,,2024-09-18 10:33:00,79.64,EUR,wire_transfer,DE,DE,N/A (wire/ATM),0,0,0,0.0,0.0,-0.5538683871192315,False,2024-09-18,2024-09,,,0.0,0.0
e5dac7d6-4056-43e7-acfd-eac0be2de1b8,61577aeaf0209bec,94affee84d72e859,MERCH00210,2024-09-28 13:18:00,162.82,EUR,card_present,DE,DE,Hotels,0,0,0,0.0,0.0,0.4875407066035919,False,2024-09-28,2024-09,,,0.0,0.0
cd8b3e94-818a-4851-93cb-bbb36d5302c4,61577aeaf0209bec,94affee84d72e859,MERCH00039,2024-09-29 10:05:00,53.32,EUR,online,FR,DE,Direct Marketing / Subscriptions,1,0,0,0.0,1.0,-0.9010405806090348,False,2024-09-29,2024-09,,,0.0,0.0
475d07ee-6d27-481b-b6a6-c5f179399f64,61577aeaf0209bec,94affee84d72e859,MERCH00377,2024-10-09 13:58:00,519.52,EUR,card_present,FR,DE,Airlines,1,0,0,0.0,0.0,5.019349774064105,False,2024-10-09,2024-10,,,1.0,0.0
031e2939-deb2-469f-941a-16da89560657,61577aeaf0209bec,94affee84d72e859,MERCH00126,2024-10-10 18:48:00,158.26,EUR,card_present,DE,DE,Crypto / Money Transfer,0,0,0,0.0,0.0,0.1686901629041577,False,2024-10-10,2024-10,,,0.0,0.0
a80153ac-e699-49c9-8c42-a38112e812be,61577aeaf0209bec,94affee84d72e859,MERCH00186,2024-10-13 17:46:00,115.25,EUR,online,DE,DE,Clothing Stores,0,0,0,0.0,0.0,-0.2222344330874649,False,2024-10-13,2024-10,,,0.0,0.0
2c130f47-24b0-4cdb-9b90-b9a295b3126d,61577aeaf0209bec,94affee84d72e859,MERCH00352,2024-10-22 21:23:00,72.69,EUR,card_present,SE,DE,Hotels,1,0,0,0.0,0.0,-0.6089251315979027,False,2024-10-22,2024-10,,,0.0,0.0
d54e599a-9a6b-4f7c-ad12-7d82401e9e72,61577aeaf0209bec,94affee84d72e859,MERCH00106,2024-10-25 16:36:00,96.86,EUR,online,DE,DE,Fuel Stations,0,0,0,0.0,0.0,-0.3681000010951766,False,2024-10-25,2024-10,,,0.0,0.0
b3c0def1-6b11-4d33-938c-c87db545e5b4,61577aeaf0209bec,94affee84d72e859,MERCH00359,2024-10-26 16:40:00,29.9,EUR,card_present,DE,DE,Utilities,0,0,0,0.0,0.0,-0.994823556328148,False,2024-10-26,2024-10,,,0.0,0.0
6d9a3cf0-1277-4ade-97a5-90c917fff82e,61577aeaf0209bec,94affee84d72e859,MERCH00199,2024-10-27 07:55:00,227.3,EUR,card_not_present,IT,DE,Jewelry,1,0,0,0.0,1.0,0.9113429206975668,False,2024-10-27,2024-10,,,0.0,0.0
e950e313-22ac-4b01-b8a2-50c4a4ea2768,61577aeaf0209bec,94affee84d72e859,MERCH00360,2024-10-30 12:01:00,97.16,EUR,atm_withdrawal,DE,DE,Grocery Stores,0,0,0,0.0,0.0,-0.3551326056547109,False,2024-10-30,2024-10,,,0.0,0.0
ad28e323-f39f-4492-aec1-1a8d26cc5643,61577aeaf0209bec,94affee84d72e859,MERCH00310,2024-11-01 14:52:00,77.12,EUR,card_not_present,FR,DE,Clothing Stores,1,0,0,0.0,0.0,-0.5422317545966591,False,2024-11-01,2024-11,,,0.0,0.0
bc8c0ac4-ca97-4bb9-b10c-6396141c8c76,61577aeaf0209bec,94affee84d72e859,MERCH00232,2024-11-04 19:44:00,122.12,EUR,card_present,FR,DE,Airlines,1,0,0,0.0,0.0,-0.0910606358316974,False,2024-11-04,2024-11,,,0.0,0.0
3b6400ec-4231-4707-a680-44eb57556551,61577aeaf0209bec,94affee84d72e859,MERCH00037,2024-11-26 11:58:00,60.59,EUR,atm_withdrawal,DE,DE,Misc Retail,0,0,0,0.0,0.0,-0.7012220957289161,False,2024-11-26,2024-11,,,0.0,0.0
a972f865-f49a-4cf8-99c5-e6ab01e9d7d3,61577aeaf0209bec,94affee84d72e859,MERCH00032,2024-12-02 15:54:00,206.25,EUR,card_present,IT,DE,Restaurants,1,0,0,0.0,0.0,0.7741299562973402,False,2024-12-02,2024-12,,,0.0,0.0
5b854706-bf48-48d9-85e4-7de7b94b2ba6,61577aeaf0209bec,94affee84d72e859,MERCH00406,2024-12-25 05:55:00,360.0,EUR,card_present,SE,DE,Crypto / Money Transfer,1,0,1,0.0,0.0,2.306834733536794,False,2024-12-25,2024-12,,,0.0,1.0
a315719c-9b24-44fa-8a01-6df6b5b4e3da,61577aeaf0209bec,94affee84d72e859,MERCH00350,2024-12-25 13:38:00,178.45,EUR,online,DE,DE,Utilities,0,0,0,0.0,1.0,0.3868459784551796,False,2024-12-25,2024-12,,,0.0,0.0
a15a34f3-8c09-4797-9d70-ab8aed0bc669,61577aeaf0209bec,94affee84d72e859,MERCH00260,2025-01-06 16:22:00,64.5,EUR,atm_withdrawal,DE,DE,Crypto / Money Transfer,0,0,0,0.0,0.0,-0.7173838548134931,False,2025-01-06,2025-01,,,0.0,0.0
75cb9f2b-350e-457a-aae0-7f18e07cd8cf,61577aeaf0209bec,94affee84d72e859,MERCH00060,2025-01-14 14:09:00,52.85,EUR,card_not_present,DE,DE,Crypto / Money Transfer,0,0,0,0.0,0.0,-0.8159464721216504,False,2025-01-14,2025-01,,,0.0,0.0
5335a3c0-5a67-4699-8f86-f2647e94e4e5,61577aeaf0209bec,94affee84d72e859,MERCH00218,2025-01-17 19:06:00,145.17,EUR,card_not_present,DE,DE,Fuel Stations,0,0,0,0.0,0.0,0.1019540477290738,False,2025-01-17,2025-01,,,0.0,0.0
30640344-6921-452e-836c-fcd4199efc85,61577aeaf0209bec,94affee84d72e859,MERCH00278,2025-01-18 16:42:00,78.66,EUR,card_present,DE,DE,Airlines,0,0,0,0.0,1.0,-0.5565093883422452,False,2025-01-18,2025-01,,,0.0,0.0
dca7f60a-71fb-40bd-8d6a-20359d4ad8e5,61577aeaf0209bec,94affee84d72e859,MERCH00127,2025-01-20 16:42:00,19.58,EUR,online,DE,DE,Utilities,0,0,0,0.0,0.0,-1.1365689279386169,False,2025-01-20,2025-01,,,0.0,0.0
f028405f-e7be-4859-8141-ed62b76caa9b,61577aeaf0209bec,94affee84d72e859,MERCH00023,2025-01-21 21:02:00,70.7,EUR,online,DE,DE,Airlines,0,1,0,0.0,0.0,-0.5972217849631811,False,2025-01-21,2025-01,,,0.0,0.0
efea35fe-c2ee-4f0f-8c32-82f869c0aa88,61577aeaf0209bec,94affee84d72e859,MERCH00076,2025-01-23 09:06:00,48.18,EUR,online,IE,DE,Utilities,1,0,0,0.0,0.0,-0.8132991060088689,False,2025-01-23,2025-01,,,0.0,0.0
c638389e-67e7-4a0d-adef-edcf059b2a7c,61577aeaf0209bec,94affee84d72e859,MERCH00165,2025-02-08 05:14:00,97.7,EUR,card_present,DE,DE,Clothing Stores,0,0,1,0.0,0.0,-0.2995559100876607,False,2025-02-08,2025-02,,,0.0,0.0
ebf3775f-d2e8-4a0b-a7a1-073afa1240ff,61577aeaf0209bec,94affee84d72e859,MERCH00329,2025-02-11 16:08:00,311.2,EUR,card_not_present,DE,DE,Jewelry,0,0,0,0.0,0.0,1.8751750803041567,False,2025-02-11,2025-02,,,0.0,0.0
